level,name,REGIOVIZ,UNIT_SUP,ACT_1574_2016,CHOM_1574_2016,ACT_1524_2013,CHOM_1524_2013,CHOM_LONG_2014,ACT_LONG_2014,CHOM_FEM_2015,CHOM_MAL_2015,ACT_FEM_2015,ACT_MAL_2015,EMP_2564_2016,ACT_2564_2016,Y25.64_2016,ENSSUP_2564_2016,Y18.24_2014,Y18.24_LEAV_2014,REV_2014,MEN_2014,EMP_FT_2016,EMP_PT_2016,PIB_2014,POP_PIB_2014,EMP_TERT2015,EMP_ADM2015,EMP_TOTAL2015,EMP_HTEC_2015,EMP_T_HTEC_2015,VA_TERTOT_2013,VA_TOTAL_2013,BREV_2012,POP_BREV_2012,RD_EMP_2013,POP_RD_EMP_2013,RD_DEP_2013,POP_RD_DEP_2013,ARTIF_AREA_2015,LC_AREA_2015,IND_LU_2015,LU_2015,POP_AGE_T_2016,POP_LT25_2016,POP_GE65_2016,POP_1524_2016,POP_5564_2016,POP_2564_2016,MED_AGE_2016,ESP_VIE_2015,RT_CHOM_1574,RT_CHOM_1524,RT_CHOM_LONG,RT_CHOM_FEM,RT_CHOM_MAL,RT_CHOM_SEX_INEQ,RT_EMP_2564,RT_ENSSUP_2564,RT_Y1824_LEAV,RT_REV,RT_EMP_PT,RT_PIB_HAB,RT_EMP_TERT,RT_EMP_ADM,RT_EMP_HTEC,RT_VA_TERT,RT_BREV_HAB,RT_RD_EMP,RT_RD_DEP,RT_ARTIF_AREA,RT_IND_LU,RT_POP_LT25,RT_POP_GE65,RT_POP_REN_ACT,RT_POP_REN_ACT10,RT_POP_RETR,RT_MED_AGE,RT_ESP_VIE,N12_POL,N1,TypoDemoN12,TypoDemoN1,TypoPopN12,TypoPopN1,TypoEmpN12,TypoEmpN1,TypoGDPN12,TypoGDPN1,TypoEcoSpeN12,TypoEcoSpeN1,TypoUrbN12,TypoUrbN1,id
3,"Herefordshire, County of",0,Royaume-Uni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5317,0.1872183,NA,NA,NA,NA,NA,2774.17,4281.37,4.83,0.1842457,NA,NA,NA,NA,NA,NA,NA,NA,188817,49094,44472,19335,25494,104482,46.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28400.0,NA,NA,NA,64.79632,2621.5,NA,NA,NA,NA,26.00084,23.552960000000002,46.988,75.84137,42.56427,46.2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UKG11
3,Worcestershire,0,Royaume-Uni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16029,0.5745161,NA,NA,NA,NA,NA,9441.755,12860.61,35.55,0.5678097,NA,NA,NA,NA,NA,NA,NA,NA,579874,159609,126590,64075,74211,325528,44.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27900.0,NA,NA,NA,73.41606999999999,6260.9,NA,NA,NA,NA,27.52477,21.8306,49.030809999999995,86.34165,38.88759,44.5,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UKG12
3,Warwickshire,0,Royaume-Uni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21031,0.5519948,NA,NA,NA,NA,NA,12255.96,16931.21,38.26,0.5472751,NA,NA,NA,NA,NA,NA,NA,NA,555563,156552,113803,62687,67613,317187,43.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38100.0,NA,NA,NA,72.38679,6991.0,NA,NA,NA,NA,28.17898,20.484270000000002,49.35637,92.71441999999999,35.87883,43.1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UKG13
2,Shropshire and Staffordshire,0,Royaume-Uni,824.8,34.6416,113.2,17.3196,12.7,793.75,17.0,20.3,371.8,429.3,662.9,820.4208,818510.0,281567.4,135736.0,19545.98,29189.1,1.595033,580.8,211.6,41051,1.591124,576.6,226.3,768.7,30.7,767.5,25061.23,33810.61,76.62,1.5750520000000001,3210.0,754052.1,244.554,1.580827,523.0,6226.19,311.0,6220.0,1600427,455956,325961,187722,199565,914263,43.2,80.4,4.2,15.3,1.6,4.572351,4.728628,-0.15627729999999998,80.8,34.4,14.4,18300.0,36.43251,25800.0,75.00976,29.43931,4.0,74.12238,4864.6,0.4257,154.7,8.4,5.0,28.48965,20.36713,49.87143,94.06559,35.65287,43.2,80.4,1,0,Régions en croissance démographique modérée (0.24 - 0.63 %),NA,Régions entre 1 500 000 et 2 700 000 habitants,NA,Régions caractérisées par une hausse de l'emploi (0 % - 0.76%),NA,PIB par habitant en parité entre 75 et 90% de la moyenne de l'UE,NA,Profil moyen / Administration publique et activités spécialisées,NA,Part de la population urbaine comprise entre  67  et 100 %,NA,UKG2
3,Telford and Wrekin,0,Royaume-Uni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4961,0.1687415,NA,NA,NA,NA,NA,3054.425,4151.85,2.2,0.1672241,NA,NA,NA,NA,NA,NA,NA,NA,171246,54734,28386,21962,19683,99291,39.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29400.0,NA,NA,NA,73.56781,1315.6,NA,NA,NA,NA,31.96221,16.57615,55.12484,111.5785,28.588690000000003,39.4,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UKG21
3,Shropshire CC,0,Royaume-Uni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8351,0.3104461,NA,NA,NA,NA,NA,5132.11,6948.4,7.98,0.3076449,NA,NA,NA,NA,NA,NA,NA,NA,312133,81433,73421,33176,42092,172845,46.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26900.0,NA,NA,NA,73.86031,2593.9,NA,NA,NA,NA,26.0892,23.52234,47.11331,78.81783,42.477940000000004,46.4,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UKG22
3,Stoke-on-Trent,0,Royaume-Uni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6632,0.2512121,NA,NA,NA,NA,NA,4117.705,5501.26,3.0,0.24929369999999998,NA,NA,NA,NA,NA,NA,NA,NA,252318,80843,42558,33050,28327,147344,38.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26400.0,NA,NA,NA,74.85022,1203.4,NA,NA,NA,NA,32.04012,16.86681,54.86684,116.6731,28.88343,38.2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UKG23
3,Staffordshire CC,0,Royaume-Uni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21107,0.8615101999999999,NA,NA,NA,NA,NA,12755.82,17207.92,63.44,0.8508812,NA,NA,NA,NA,NA,NA,NA,NA,864730,238946,181596,99534,109463,494783,44.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24500.0,NA,NA,NA,74.12758000000001,7455.8,NA,NA,NA,NA,27.632440000000003,21.00031,48.29309,90.92936,36.70215,44.1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UKG24
2,West Midlands,0,Royaume-Uni,1323.4,100.5784,202.1,68.3098,65.8,1316.0,41.3,60.4,575.3,706.0,1035.7,1422.665,1422511.0,462316.1,297373.0,52635.02,45767.42,2.807817,910.7,314.8,79626,2.803732,913.7,352.1,1182.0,40.3,1185.2939999999999,48637.64,63795.54,177.0,2.7511810000000003,14649.0,1137521.0,1202.52,2.773339,336.0,900.8043,196.0,899.0826,2847401,980424,444466,408326,283965,1645414,35.8,79.6,7.6,33.8,5.0,7.178863000000001,8.555241,-1.376378,72.8,32.5,17.7,16300.0,34.56682,28400.0,77.30118,29.788490000000003,3.4,76.23987,6433.6,1.2878,433.6,37.3,21.8,34.43224,15.60953,59.58525,143.7945,27.01241,35.8,79.6,1,0,Régions en forte croissance démographique (0.63 - 2.61 %),NA,Régions entre 2 700 000 et 17 850 000 habitants,NA,Régions caractérisées par une hausse importante de l'emploi (0.76 % - 3.6%),NA,PIB par habitant en parité entre 75 et 90% de la moyenne de l'UE,NA,Profil moyen / Administration publique et activités spécialisées,NA,Part de la population urbaine comprise entre  67  et 100 %,NA,UKG3
3,Birmingham,0,Royaume-Uni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32825,1.10151,NA,NA,NA,NA,NA,21943.22,26663.21,36.93,1.079919,NA,NA,NA,NA,NA,NA,NA,NA,1117745,422464,145695,181583,101142,651314,32.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29800.0,NA,NA,NA,82.29774,3419.7,NA,NA,NA,NA,37.7961,13.03473,64.86334000000001,179.5327,22.36939,32.8,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UKG31
3,Solihull,0,Royaume-Uni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8587,0.2099511,NA,NA,NA,NA,NA,4643.46,6699.95,8.53,0.2070891,NA,NA,NA,NA,NA,NA,NA,NA,211273,61294,44213,23508,25373,116739,43.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40900.0,NA,NA,NA,69.30589,4119.0,NA,NA,NA,NA,29.01175,20.92695,52.50516,92.64967,37.87338,43.4,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UKG32
3,Coventry,0,Royaume-Uni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10532,0.3364856,NA,NA,NA,NA,NA,6180.08,8339.02,108.71,0.3200082,NA,NA,NA,NA,NA,NA,NA,NA,348217,125444,49533,60342,31769,210435,33.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31300.0,NA,NA,NA,74.11039,33971.0,NA,NA,NA,NA,36.02466,14.22475,59.61176,189.9399,23.53838,33.2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UKG33
3,Dudley,0,Royaume-Uni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6733,0.3161033,NA,NA,NA,NA,NA,4005.835,5417.66,9.28,0.31341820000000004,NA,NA,NA,NA,NA,NA,NA,NA,316965,92930,63716,35961,36764,178107,42.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21300.0,NA,NA,NA,73.94032,2960.9,NA,NA,NA,NA,29.318690000000004,20.1019,52.1765,97.8158,35.774,42.1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UKG36
3,Sandwell,0,Royaume-Uni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8038,0.3164567,NA,NA,NA,NA,NA,4014.665,6321.97,4.83,0.3101522,NA,NA,NA,NA,NA,NA,NA,NA,321043,107248,48889,39977,32065,185361,36.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25400.0,NA,NA,NA,63.50339,1557.3,NA,NA,NA,NA,33.40612,15.228179999999998,57.858990000000006,124.6749,26.375020000000003,36.5,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UKG37
3,Walsall,0,Royaume-Uni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6373,0.27351929999999997,NA,NA,NA,NA,NA,3757.385,4998.47,5.25,0.2702007,NA,NA,NA,NA,NA,NA,NA,NA,276814,88986,49487,34186,29940,155500,38.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23300.0,NA,NA,NA,75.1707,1943.0,NA,NA,NA,NA,32.1465,17.87735,57.225719999999995,114.1817,31.824440000000003,38.8,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UKG38
3,Wolverhampton,0,Royaume-Uni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6538,0.2534109,NA,NA,NA,NA,NA,4092.385,5354.07,3.45,0.250381,NA,NA,NA,NA,NA,NA,NA,NA,255344,82058,42933,32769,26912,147958,37.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25800.0,NA,NA,NA,76.43503,1377.9,NA,NA,NA,NA,32.13626,16.81379,55.460330000000006,121.7635,29.017020000000002,37.9,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UKG39
1,EAST OF ENGLAND,0,Royaume-Uni,3129.8,122.0622,408.7,72.3399,47.5,3166.667,57.1,73.4,1452.2,1665.7,2520.3,3123.048,3137005.0,1217158.0,486145.0,61254.27,131085.7,6.013105,2195.7,824.9,197378,6.017622,2403.55,846.1,3005.6,155.6,2992.308,123297.3,158599.2,529.89,5.8849860000000005,51715.0,2881219.0,6220.4169999999995,5.930985,1622.0,19082.35,675.0,19285.71,6105480,1792187,1176288,697442,711288,3489272,41.4,81.4,3.9,17.7,1.5,3.931965,4.406556,-0.47459049999999997,80.7,38.8,12.6,21800.0,37.56888,32800.0,79.96906,28.15079,5.2,77.74144,9004.1,1.7949,1048.8,8.5,3.5,29.353740000000002,19.2661,51.36278,98.05339000000001,33.71156,41.4,81.4,0,1,NA,Régions en forte croissance démographique (0.61 - 2.14 %),NA,Régions entre 6 000 000 et 17 850 000 habitants,NA,Régions caractérisées par une hausse importante de l'emploi (0.79 % - 3.2%),NA,PIB par habitant en parité entre 90 et 110% de la moyenne de l'UE,NA,Activités spécialisées supérieures,NA,Part de la population urbaine comprise entre  67  et 100 %,UKH
2,East Anglia,0,Royaume-Uni,1274.0,48.412,184.6,33.228,17.7,1264.286,26.8,28.0,594.6,670.6,1010.4,1253.598,1247795.0,472914.3,203195.0,28447.3,50027.96,2.4523509999999997,893.9,335.5,80544,2.448146,953.0,359.1,1216.5,65.8,1218.519,49924.64,65047.22,309.33,2.4044119999999998,29967.0,1156714.0,3358.531,2.419517,845.0,12611.94,269.0,12809.52,2477141,704034,525312,284888,298351,1394336,42.8,81.6,3.8,18.0,1.4,4.507232,4.175365,0.3318664,80.6,37.9,14.0,20400.0,37.53216,32900.0,78.3395,29.519109999999998,5.4,76.75139,12865.1,2.5907,1388.1,6.7,2.1,28.421229999999998,21.20638,50.49242,95.48753,37.67471,42.8,81.6,1,0,Régions en forte croissance démographique (0.63 - 2.61 %),NA,Régions entre 1 500 000 et 2 700 000 habitants,NA,Régions caractérisées par une hausse importante de l'emploi (0.76 % - 3.6%),NA,PIB par habitant en parité entre 90 et 110% de la moyenne de l'UE,NA,Profil moyen / Administration publique et activités spécialisées,NA,Part de la population urbaine comprise entre  50  et  67 %,NA,UKH1
3,Peterborough,0,Royaume-Uni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7264,0.19015710000000002,NA,NA,NA,NA,NA,4568.69,5859.22,18.77,0.1853845,NA,NA,NA,NA,NA,NA,NA,NA,194671,63648,28137,22627,19772,114387,36.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38200.0,NA,NA,NA,77.97437,10124.9,NA,NA,NA,NA,32.695159999999994,14.45362,55.64269,114.4396,24.59807,36.1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UKH11
3,Cambridgeshire CC,0,Royaume-Uni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25090,0.640051,NA,NA,NA,NA,NA,15560.02,20013.89,229.99,0.6253449999999999,NA,NA,NA,NA,NA,NA,NA,NA,650601,194059,117880,81908,74033,382589,40.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39200.0,NA,NA,NA,77.74611,36778.1,NA,NA,NA,NA,29.82765,18.11863,50.72258,110.6371,30.81113,40.3,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UKH12
3,Suffolk,0,Royaume-Uni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23103,0.738115,NA,NA,NA,NA,NA,14215.32,18705.7,30.99,0.7312757,NA,NA,NA,NA,NA,NA,NA,NA,743870,205322,168287,79432,93217,408688,44.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31300.0,NA,NA,NA,75.99459,4237.8,NA,NA,NA,NA,27.60187,22.623170000000002,50.2393,85.21191999999999,41.17738,44.5,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UKH14
3,Norwich and East Norfolk,0,Royaume-Uni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11500,0.36163520000000005,NA,NA,NA,NA,NA,7720.83,9482.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,365441,107312,75664,49353,42018,210955,41.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31800.0,NA,NA,NA,81.423,NA,NA,NA,NA,NA,29.365070000000003,20.70485,50.86962,117.4568,35.86737,41.4,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UKH15
3,North and West Norfolk,0,Royaume-Uni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6408,0.2532806,NA,NA,NA,NA,NA,3898.1,5263.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,254992,62324,71158,24407,35269,133267,49.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25300.0,NA,NA,NA,74.06035,NA,NA,NA,NA,NA,24.44155,27.90597,46.76627,69.20241999999999,53.39506,49.1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UKH16
3,Breckland and South Norfolk,0,Royaume-Uni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7179,0.262967,NA,NA,NA,NA,NA,3962.28,5723.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,267566,71369,64186,27161,34042,144450,45.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27300.0,NA,NA,NA,69.22452,NA,NA,NA,NA,NA,26.67342,23.98885,49.40741,79.78673,44.43475,45.8,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UKH17
2,Bedfordshire and Hertfordshire,0,Royaume-Uni,958.9,39.3149,107.4,16.8618,14.9,931.25,12.1,24.4,442.4,510.4,778.4,952.7539999999999,969595.0,435348.2,143979.0,14109.94,42845.81,1.800244,688.0,235.3,65480,1.7989009999999999,757.2,256.4,918.7,63.9,912.8571,41367.19,52704.71,155.44,1.745556,14641.0,886527.4,2156.364,1.76433,354.0,2878.0490000000004,203.0,2859.155,1832858,564208,299055,209186,201065,1073823,39.1,81.5,4.1,15.7,1.6,2.735081,4.780564,-2.0454830000000004,81.7,44.9,9.8,23800.0,34.20058,36400.0,82.42081,27.909000000000002,7.0,78.4886,8904.9,1.6515,1222.2,12.3,7.1,30.78296,16.31632,52.541990000000006,104.039,27.849559999999997,39.1,81.5,1,0,Régions en forte croissance démographique (0.63 - 2.61 %),NA,Régions entre 1 500 000 et 2 700 000 habitants,NA,Régions caractérisées par une hausse importante de l'emploi (0.76 % - 3.6%),NA,PIB par habitant en parité supérieur à 110% de la moyenne de l'UE,NA,Activités spécialisées supérieures,NA,Part de la population urbaine comprise entre  67  et 100 %,NA,UKH2
3,Luton,0,Royaume-Uni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6493,0.21081170000000002,NA,NA,NA,NA,NA,3757.39,5206.89,1.92,0.20471270000000003,NA,NA,NA,NA,NA,NA,NA,NA,216387,77591,26046,29424,19289,128771,33.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30800.0,NA,NA,NA,72.16189,937.9,NA,NA,NA,NA,35.85751,12.036769999999999,60.255030000000005,152.5429,20.2266,33.1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UKH21
3,Hertfordshire,0,Royaume-Uni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46259,1.153591,NA,NA,NA,NA,NA,29756.49,37243.01,106.02,1.124535,NA,NA,NA,NA,NA,NA,NA,NA,1173223,355194,196223,130752,129604,686065,39.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40100.0,NA,NA,NA,79.8982,9427.9,NA,NA,NA,NA,30.275059999999996,16.72512,51.77265,100.8858,28.601229999999997,39.7,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UKH23
3,Bedford,0,Royaume-Uni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5092,0.16425810000000002,NA,NA,NA,NA,NA,3306.995,4072.96,25.39,0.15850229999999998,NA,NA,NA,NA,NA,NA,NA,NA,167421,51863,28963,20039,18889,96362,39.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31000.0,NA,NA,NA,81.1939,16018.7,NA,NA,NA,NA,30.9776,17.2995,53.82101,106.0882,30.05645,39.9,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UKH24
3,Central Bedfordshire,0,Royaume-Uni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7637,0.2689085,NA,NA,NA,NA,NA,4548.665,6181.85,22.12,0.2577968,NA,NA,NA,NA,NA,NA,NA,NA,275827,79560,47823,28971,33283,162625,41.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28400.0,NA,NA,NA,73.58097,8580.4,NA,NA,NA,NA,28.844170000000002,17.33804,48.92237,87.04444000000001,29.40692,41.2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UKH25
2,Essex,0,Royaume-Uni,896.9,34.9791,116.8,22.0752,14.9,876.4706,18.1,21.0,415.2,484.7,731.5,915.5194,919615.0,308990.6,138971.0,18205.2,38211.93,1.7690709999999998,613.8,254.1,51352,1.770759,693.25,230.6,870.4,25.8,860.0,32006.1,40847.33,65.12,1.735053,7108.0,838207.5,705.5219999999999,1.747207,424.0,3686.9570000000003,202.0,3672.7270000000003,1795481,523945,351921,203368,211872,1021113,42.0,80.9,3.9,18.9,1.7,4.359344999999999,4.332577,0.02676804,79.9,33.6,13.1,21600.0,41.39785,29000.0,79.64729,26.493570000000002,3.0,78.35543,3753.2,0.848,403.8,11.5,5.5,29.18132,19.60037,51.311170000000004,95.98626,34.46445,42.0,80.9,1,0,Régions en forte croissance démographique (0.63 - 2.61 %),NA,Régions entre 1 500 000 et 2 700 000 habitants,NA,Régions caractérisées par une hausse importante de l'emploi (0.76 % - 3.6%),NA,PIB par habitant en parité entre 75 et 90% de la moyenne de l'UE,NA,Activités spécialisées supérieures,NA,Part de la population urbaine comprise entre  67  et 100 %,NA,UKH3
3,Southend-on-Sea,0,Royaume-Uni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4344,0.1780328,NA,NA,NA,NA,NA,2950.805,3467.72,0.33,0.1745108,NA,NA,NA,NA,NA,NA,NA,NA,179780,52315,34268,19891,20259,103083,41.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24400.0,NA,NA,NA,85.09352,189.1,NA,NA,NA,NA,29.09945,19.06107,50.750370000000004,98.18352,33.243109999999994,41.2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UKH31
3,Thurrock,0,Royaume-Uni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4403,0.1630741,NA,NA,NA,NA,NA,2681.155,3460.66,1.5,0.1588646,NA,NA,NA,NA,NA,NA,NA,NA,166167,54341,23089,19320,16891,98254,37.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27000.0,NA,NA,NA,77.47525,944.2,NA,NA,NA,NA,32.70264,13.89506,55.30665,114.3804,23.4993,37.1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UKH32
3,Essex Haven Gateway,0,Royaume-Uni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12563,0.47052429999999995,NA,NA,NA,NA,NA,7675.515,9993.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,477168,137916,102812,56586,57245,265790,43.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26700.0,NA,NA,NA,76.80575999999999,NA,NA,NA,NA,NA,28.903029999999998,21.54629,51.88909,98.84881,38.681670000000004,43.1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UKH34
3,West Essex,0,Royaume-Uni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10041,0.29707100000000003,NA,NA,NA,NA,NA,6026.43,7630.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302239,89357,55177,32982,35926,173806,41.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33800.0,NA,NA,NA,78.9816,NA,NA,NA,NA,NA,29.565009999999997,18.256079999999997,51.41192,91.80538,31.746309999999998,41.4,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UKH35
3,Heart of Essex,0,Royaume-Uni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10446,0.3099703,NA,NA,NA,NA,NA,6916.015,8552.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,312864,86975,63468,33904,38471,179170,43.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33700.0,NA,NA,NA,80.86873,NA,NA,NA,NA,NA,27.79962,20.28613,48.543279999999996,88.12872,35.42334,43.3,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UKH36
3,Essex Thames Gateway,0,Royaume-Uni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9554,0.3538519,NA,NA,NA,NA,NA,5753.83,7743.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,357263,103041,73107,40685,43080,201010,42.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27000.0,NA,NA,NA,74.30807,NA,NA,NA,NA,NA,28.84178,20.463079999999998,51.26163,94.44058000000001,36.36983,42.8,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UKH37
